demo,map,linetype,player,team,time (s),hp,death,action,target,target_team,targeted,value,uid,stat1,stat2,stat3,stat4,stat5,stat6,stat7,stat8,stat9,stat10,stat11,stat12,stat13,stat14,stat15,stat16,stat17,stat18,stat19,stat20
kb7204,skyway,log,Los Bandidos,BLU,183.271,,,blaze,Cruel Existence,RED,0,113438,667
kb7204,skyway,log,Cruel Existence,RED,183.271,,,,,,1,113438,668
kb7204,skyway,log,Pot,RED,183.404,,,jaunt,!pos,,0,113515,669
kb7204,skyway,log,SoIstice,RED,183.714,,,raptor pack,,,0,113699,670
kb7204,skyway,log,Kencian X,RED,183.82,,,mystic/flight,,,0,113781,671
kb7204,skyway,log,Novatix,RED,183.954,,,raptor pack,,,0,113855,672
kb7204,skyway,log,Relinquished,BLU,184.231,,,shocking bolt,Cruel Existence,RED,0,114025,673
kb7204,skyway,log,Kencian X,RED,184.231,,,absorb pain,Cruel Existence,RED,0,114038,674
kb7204,skyway,log,Python Blue,BLU,184.364,1602.0,,mystic/flight,,,0,114105,675
kb7204,skyway,log,Novatix,RED,185.171,,,clear mind,SoIstice,RED,0,114585,676
kb7204,skyway,log,Wrecktum,RED,185.333,1606.0,,blaze,Python Blue,BLU,0,114696,677
kb7204,skyway,log,Deadly Deadly Deadly,BLU,185.51,1755.0,,bib,Cruel Existence,RED,0,114815,678
kb7204,skyway,log,Los Bandidos,BLU,185.753,1839.0,,blazing bolt,Cruel Existence,RED,0,114972,679
kb7204,skyway,log,Novatix,RED,185.886,,,absorb pain,Cruel Existence,RED,0,115034,680
kb7204,skyway,log,Cruel Existence,RED,186.027,1779.0,,phase shift,,,0,115131,681
kb7204,skyway,log,BigMacSuperDeal,RED,186.16,1599.0,,raptor pack,,,0,115198,682
kb7204,skyway,log,SoIstice,RED,186.438,,,raptor pack,,RED,0,115388,683
kb7204,skyway,log,Cruel Existence,RED,186.758,1834.0,,green,,,0,115600,684
kb7204,skyway,log,Python Blue,BLU,186.758,,,jaunt,!pos,,0,115613,685
kb7204,skyway,log,Kencian X,RED,186.758,1595.0,,heal other,Cruel Existence,RED,0,115619,686
kb7204,skyway,log,Cruel Existence,RED,186.891,,,green,,,0,115691,687
kb7204,skyway,log,Python Blue,BLU,187.992,1379.0,,jaunt,!pos,,0,116386,688
kb7204,skyway,log,Ravenfrost,BLU,187.992,,,mystic/flight,,,0,116391,689
kb7204,skyway,log,SoIstice,RED,188.647,,,raptor pack,,,0,116799,690
kb7204,skyway,log,Relinquished,BLU,189.064,,,blazing bolt,Kencian X,RED,0,117050,691
kb7204,skyway,log,Kencian X,RED,189.198,1606.0,,regen aura,,,0,117119,692
kb7204,skyway,log,Wrecktum,RED,189.198,,,corrosive enzyme,Deadly Deadly Deadly,BLU,0,117132,693
kb7204,skyway,log,Los Bandidos,BLU,190.44,,,toxins,,,0,117837,694
kb7204,skyway,log,Wrecktum,RED,190.998,,,aim,,,0,118163,695
kb7204,skyway,log,Novatix,RED,191.498,1606.0,,clear mind,John BIaze,RED,0,118473,696
kb7204,skyway,log,Deadly Deadly Deadly,BLU,191.818,1839.0,,green,,,0,118661,697
kb7204,skyway,log,Deadly Deadly Deadly,BLU,192.546,,,jaunt,!pos,,0,119115,698
kb7204,skyway,log,Relinquished,BLU,193.063,,,aim,,,0,119411,699
kb7204,skyway,log,Los Bandidos,BLU,193.643,,,raptor pack,,,0,119713,700
kb7204,skyway,log,Pot,RED,193.885,1606.0,,jaunt,!pos,,0,119864,701
kb7204,skyway,log,Kencian X,RED,194.301,1558.0,,healing aura,,,0,120129,702
kb7204,skyway,log,Novatix,RED,194.385,,,clear mind,Wrecktum,RED,0,120172,703
kb7204,skyway,log,John BIaze,RED,194.61,1606.0,,jaunt,!pos,RED,0,120323,704
kb7204,skyway,log,SoIstice,RED,194.61,,,blaze,Deadly Deadly Deadly,BLU,0,120329,705
kb7204,skyway,log,BigMacSuperDeal,RED,194.743,,,raptor pack,,,0,120405,706
kb7204,skyway,log,Los Bandidos,BLU,194.848,,,raptor pack,,,0,120475,707
kb7204,skyway,log,Relinquished,BLU,194.99,,,blaze,Wrecktum,RED,0,120576,708
kb7204,skyway,log,Deadly Deadly Deadly,BLU,195.123,,,,,,1,120656,709
kb7204,skyway,log,Pot,RED,195.123,,,blaze,Deadly Deadly Deadly,BLU,0,120656,710
kb7204,skyway,log,Los Bandidos,BLU,195.576,,,blaze,Wrecktum,RED,0,120927,711
kb7204,skyway,log,Wrecktum,RED,195.576,,,,,RED,1,120927,712
kb7204,skyway,log,Ravenfrost,BLU,195.71,,,mystic/flight,,,0,120997,713
kb7204,skyway,log,SoIstice,RED,195.817,,,dominate,Deadly Deadly Deadly,BLU,0,121094,714
kb7204,skyway,log,Deadly Deadly Deadly,BLU,195.951,,,jaunt,!pos,,0,121169,715
kb7204,skyway,log,Wrecktum,RED,195.951,,,dominate,Deadly Deadly Deadly,BLU,0,121179,716
kb7204,skyway,log,Python Blue,BLU,196.094,1365.0,,heal other,Deadly Deadly Deadly,BLU,0,121284,717
kb7204,skyway,log,Relinquished,BLU,196.236,,,shocking bolt,Wrecktum,RED,0,121400,718
kb7204,skyway,log,Cruel Existence,RED,196.369,1582.0,,blaze,!pos,,0,121498,719
kb7204,skyway,log,BigMacSuperDeal,RED,196.484,,,dehydrate,Deadly Deadly Deadly,BLU,0,121607,720
kb7204,skyway,log,Ravenfrost,BLU,196.918,,,share pain,Deadly Deadly Deadly,BLU,0,121891,721
kb7204,skyway,log,John BIaze,RED,197.059,,,blaze,Deadly Deadly Deadly,BLU,0,121994,722
kb7204,skyway,log,Kencian X,RED,197.059,1606.0,,absorb pain,Wrecktum,RED,0,122004,723
kb7204,skyway,log,Wrecktum,RED,197.193,894.0,,green,,,0,122099,724
kb7204,skyway,log,Novatix,RED,197.202,,,fortitude,SoIstice,RED,0,122128,725
kb7204,skyway,log,Wrecktum,RED,197.336,872.0,,phase shift,,,0,122213,726
kb7204,skyway,log,Los Bandidos,BLU,197.485,,,ssj,Wrecktum,RED,0,122301,727
kb7204,skyway,log,Deadly Deadly Deadly,BLU,197.79,1055.0,,green,,RED,0,122470,728
kb7204,skyway,log,Deadly Deadly Deadly,BLU,198.307,1839.0,,jaunt,!pos,,0,122771,729
kb7204,skyway,log,Wrecktum,RED,198.307,1606.0,,green,,BLU,0,122775,730
kb7204,skyway,log,Wrecktum,RED,198.584,,,green,,,0,122945,731
kb7204,skyway,log,Wrecktum,RED,198.76,,,green,,,0,123059,732
kb7204,skyway,log,JC Pose,BLU,199.277,1606.0,,aim,,RED,0,123396,733
kb7204,skyway,log,Cruel Existence,RED,199.277,,,blazing bolt,JC Pose,BLU,0,123403,734
kb7204,skyway,log,Novatix,RED,199.277,,,phase shift,,,0,123408,735
kb7204,skyway,log,Ravenfrost,BLU,199.553,1606.0,,soothe,Deadly Deadly Deadly,BLU,0,123575,736
kb7204,skyway,log,Kencian X,RED,199.553,1606.0,,mystic/flight,,,0,123581,737
kb7204,skyway,log,BigMacSuperDeal,RED,200.387,,,ssj,JC Pose,BLU,0,124069,738
kb7204,skyway,log,Deadly Deadly Deadly,BLU,201.196,1825.0,,raptor pack,,,0,124560,739
kb7204,skyway,log,Los Bandidos,BLU,201.337,,,blazing bolt,Wrecktum,RED,0,124654,740
kb7204,skyway,log,Ravenfrost,BLU,202.027,1546.0,,power boost,,,0,125096,741
kb7204,skyway,log,Kencian X,RED,202.847,,,healing aura,,,0,125519,742
kb7204,skyway,log,John BIaze,RED,204.112,1606.0,,wild bastion,,,0,126220,743
kb7204,skyway,log,Relinquished,BLU,204.352,,,blaze,BigMacSuperDeal,RED,0,126375,744
kb7204,skyway,log,Pot,RED,204.494,1606.0,,blaze,Los Bandidos,BLU,0,126477,745
kb7204,skyway,log,SoIstice,RED,204.901,,,wild growth,,RED,0,126672,746
kb7204,skyway,log,BigMacSuperDeal,RED,205.077,,,accelerate metabolism,,,0,126786,747
kb7204,skyway,log,Kencian X,RED,205.077,,,phantom army,!pos,,0,126793,748
kb7204,skyway,log,Python Blue,BLU,205.316,1602.0,,mystic/flight,,,0,126943,749
kb7204,skyway,log,Los Bandidos,BLU,205.593,,,blaze,BigMacSuperDeal,RED,0,127063,750
kb7204,skyway,log,BigMacSuperDeal,RED,205.593,,,,,,1,127063,751
kb7204,skyway,log,Relinquished,BLU,205.593,,,blazing bolt,BigMacSuperDeal,RED,0,127069,752
kb7204,skyway,log,Pot,RED,206.042,,,dominate,Los Bandidos,BLU,0,127320,753
kb7204,skyway,log,John BIaze,RED,206.552,,,overgrowth,,,0,127723,754
kb7204,skyway,log,JC Pose,BLU,206.686,1606.0,,green,,RED,0,127770,755
kb7204,skyway,log,Novatix,RED,206.686,,,regen aura,,,0,127781,756
kb7204,skyway,log,Ravenfrost,BLU,206.993,1606.0,,soothe,Los Bandidos,BLU,0,127969,757
kb7204,skyway,log,Los Bandidos,BLU,207.244,1709.0,,,,,1,128123,758
kb7204,skyway,log,Cruel Existence,RED,207.244,1766.0,,blaze,Los Bandidos,BLU,0,128123,759
kb7204,skyway,log,Wrecktum,RED,207.244,1584.0,,blaze,Los Bandidos,BLU,0,128135,760
kb7204,skyway,log,Pot,RED,207.956,,,blazing bolt,Relinquished,BLU,0,128517,761
kb7204,skyway,log,Python Blue,BLU,207.956,,,absorb pain,Los Bandidos,BLU,0,128528,762
kb7204,skyway,log,Los Bandidos,BLU,208.337,1276.0,,phase shift,,,0,128815,763
kb7204,skyway,log,Relinquished,BLU,208.187,,,strangler,BigMacSuperDeal,RED,0,128715,763
kb7204,skyway,log,Kencian X,RED,208.837,,,clear mind,Novatix,RED,0,129102,764
kb7204,skyway,log,Novatix,RED,208.885,,,recovery aura,,RED,0,129137,765
kb7204,skyway,log,Ravenfrost,BLU,209.43,,,share pain,Los Bandidos,BLU,0,129319,766
kb7204,skyway,log,JC Pose,BLU,209.739,1577.0,,raptor pack,,,0,129463,767
kb7204,skyway,log,SoIstice,RED,209.985,,,wild bastion,,,0,129635,768
kb7204,skyway,greens_log,Relinquished,BLU,210,,,,,,,,769,20
kb7204,skyway,hp_log,Relinquished,BLU,210,,,,,,,,769,432.60000000000014
kb7204,skyway,greens_log,Los Bandidos,BLU,210,,,,,,,,769,20
kb7204,skyway,hp_log,Los Bandidos,BLU,210,,,,,,,,769,1389.0
kb7204,skyway,greens_log,Razor Ice,BLU,210,,,,,,,,769,9
kb7204,skyway,hp_log,Razor Ice,BLU,210,,,,,,,,769,9204.0
kb7204,skyway,greens_log,JC Pose,BLU,210,,,,,,,,769,16
kb7204,skyway,hp_log,JC Pose,BLU,210,,,,,,,,769,6412.0
kb7204,skyway,greens_log,Vanishing Point,BLU,210,,,,,,,,769,18
kb7204,skyway,hp_log,Vanishing Point,BLU,210,,,,,,,,769,935.0
kb7204,skyway,greens_log,Deadly Deadly Deadly,BLU,210,,,,,,,,769,6
kb7204,skyway,hp_log,Deadly Deadly Deadly,BLU,210,,,,,,,,769,14164.0
kb7204,skyway,greens_log,Python Blue,BLU,210,,,,,,,,769,20
kb7204,skyway,hp_log,Python Blue,BLU,210,,,,,,,,769,1288.0
kb7204,skyway,greens_log,Ravenfrost,BLU,210,,,,,,,,769,20
kb7204,skyway,hp_log,Ravenfrost,BLU,210,,,,,,,,769,349.0
kb7204,skyway,greens_log,Pot,RED,210,,,,,,,,769,20
kb7204,skyway,hp_log,Pot,RED,210,,,,,,,,769,1260.0
kb7204,skyway,greens_log,Cruel Existence,RED,210,,,,,,,,769,16
kb7204,skyway,hp_log,Cruel Existence,RED,210,,,,,,,,769,1643.0
kb7204,skyway,greens_log,Kencian X,RED,210,,,,,,,,769,19
kb7204,skyway,hp_log,Kencian X,RED,210,,,,,,,,769,1520.0
kb7204,skyway,greens_log,Novatix,RED,210,,,,,,,,769,20
kb7204,skyway,hp_log,Novatix,RED,210,,,,,,,,769,475.0
kb7204,skyway,greens_log,SoIstice,RED,210,,,,,,,,769,18
kb7204,skyway,hp_log,SoIstice,RED,210,,,,,,,,769,965.0
kb7204,skyway,greens_log,John BIaze,RED,210,,,,,,,,769,19
kb7204,skyway,hp_log,John BIaze,RED,210,,,,,,,,769,2887.0
kb7204,skyway,greens_log,BigMacSuperDeal,RED,210,,,,,,,,769,19
kb7204,skyway,hp_log,BigMacSuperDeal,RED,210,,,,,,,,769,2484.0
kb7204,skyway,greens_log,Wrecktum,RED,210,,,,,,,,769,8
kb7204,skyway,hp_log,Wrecktum,RED,210,,,,,,,,769,5072.0
kb7204,skyway,score_log,,BLU,210,,1,,,,,,769,
kb7204,skyway,score_log,,RED,210,,9,,,,,,769,
kb7204,skyway,log,Los Bandidos,BLU,210.423,1839.0,,green,,,0,129843,769
kb7204,skyway,log,Wrecktum,RED,210.663,1606.0,,wild growth,,,0,129994,770
kb7204,skyway,log,Kencian X,RED,211.436,,,clear mind,Cruel Existence,RED,0,130504,771
kb7204,skyway,log,Vanishing Point,BLU,211.491,,,red,,,0,130554,772
kb7204,skyway,log,Novatix,RED,211.61,,,clear mind,BigMacSuperDeal,RED,0,130611,773
kb7204,skyway,log,Los Bandidos,BLU,211.624,,,jaunt,!pos,,0,130622,774
kb7204,skyway,log,Vanishing Point,BLU,211.797,,,red,,,0,130744,775
kb7204,skyway,log,Ravenfrost,BLU,211.93,,,mystic/flight,,,0,130808,776
kb7204,skyway,log,Vanishing Point,BLU,212.326,,,red,,,0,131068,777
kb7204,skyway,log,Pot,RED,212.6,,,aim,,,0,131226,778
kb7204,skyway,log,Los Bandidos,BLU,212.872,1809.0,,raptor pack,,,0,131371,779
kb7204,skyway,log,Kencian X,RED,213.417,,,mystic/flight,,,0,131684,780
kb7204,skyway,log,Python Blue,BLU,213.83,1574.0,,mystic/flight,,,0,131925,781
kb7204,skyway,log,Novatix,RED,214.746,,,clear mind,Kencian X,RED,0,132624,782
kb7204,skyway,log,Relinquished,BLU,214.961,,,jaunt,!pos,,0,132723,783
kb7204,skyway,log,Relinquished,BLU,216.166,,,raptor pack,,,0,133501,784
kb7204,skyway,log,Cruel Existence,RED,216.442,1834.0,,wild bastion,,RED,0,133817,785
kb7204,skyway,log,Python Blue,BLU,216.442,,,mystic/flight,,,0,133857,786
kb7204,skyway,log,Ravenfrost,BLU,216.889,,,mystic/flight,,,0,134195,787
kb7204,skyway,log,JC Pose,BLU,217.4,1606.0,,jaunt,!pos,,0,134551,788
kb7204,skyway,log,Los Bandidos,BLU,217.575,1839.0,,aim,,,0,134734,789
kb7204,skyway,log,Kencian X,RED,217.709,,,mystic/flight,,RED,0,134800,790
kb7204,skyway,log,Novatix,RED,217.9,1606.0,,clear mind,Kencian X,RED,0,134977,791
kb7204,skyway,log,BigMacSuperDeal,RED,218.242,1599.0,,dehydrate,JC Pose,BLU,0,135195,792
kb7204,skyway,log,JC Pose,BLU,218.678,1399.0,,raptor pack,,RED,0,135443,793
kb7204,skyway,log,Cruel Existence,RED,218.918,,,jaunt,!pos,,0,135607,794
kb7204,skyway,log,Novatix,RED,218.918,,,raptor pack,,,0,135617,795
kb7204,skyway,log,Python Blue,BLU,219.191,1602.0,,mystic/flight,,,0,135770,796
kb7204,skyway,log,John BIaze,RED,219.507,,,jaunt,!pos,,0,135988,797
kb7204,skyway,log,Wrecktum,RED,219.747,1606.0,,fire blast,Los Bandidos,BLU,0,136168,798
kb7204,skyway,log,Kencian X,RED,220.02,,,mystic/flight,,RED,0,136330,799
kb7204,skyway,log,Los Bandidos,BLU,220.153,,,raptor pack,,,0,136397,800
kb7204,skyway,log,Cruel Existence,RED,220.463,,,raptor pack,,,0,136602,801
kb7204,skyway,log,SoIstice,RED,220.463,1602.0,,raptor pack,,,0,136611,802
kb7204,skyway,log,JC Pose,BLU,220.703,1462.0,,raptor pack,,,0,136761,803
kb7204,skyway,log,John BIaze,RED,220.844,,,raptor pack,,,0,136883,804
kb7204,skyway,log,Ravenfrost,BLU,220.983,,,enforced morale,JC Pose,BLU,0,136980,805
kb7204,skyway,log,Relinquished,BLU,221.116,1761.0,,blaze,!pos,,0,137058,806
kb7204,skyway,log,Deadly Deadly Deadly,BLU,221.116,1839.0,,aim,,,0,137064,807
kb7204,skyway,log,Los Bandidos,BLU,221.291,,,blaze,Pot,RED,0,137201,808
kb7204,skyway,log,Cruel Existence,RED,221.943,,,raptor pack,,,0,137617,809
kb7204,skyway,log,Kencian X,RED,221.943,,,mystic/flight,,,0,137623,810
kb7204,skyway,log,Relinquished,BLU,222.391,,,shocking bolt,Pot,RED,0,137890,811
kb7204,skyway,log,Deadly Deadly Deadly,BLU,222.771,,,bib,,,0,138153,812
kb7204,skyway,log,Python Blue,BLU,222.904,,,mystic/flight,,,0,138230,813
kb7204,skyway,log,Pot,RED,223.031,,,,,BLU,1,138315,814
kb7204,skyway,log,Ravenfrost,BLU,223.213,,,soothe,JC Pose,BLU,0,138405,815
kb7204,skyway,log,SoIstice,RED,223.213,,,raptor pack,,,0,138415,816
kb7204,skyway,log,John BIaze,RED,223.455,,,raptor pack,,,0,138547,817
kb7204,skyway,log,Pot,RED,223.597,,,blaze,Razor Ice,BLU,0,138661,818
kb7204,skyway,log,Razor Ice,BLU,223.597,1599.0,,envenom,Pot,RED,0,138672,819
kb7204,skyway,log,Los Bandidos,BLU,223.597,,,strangler,Pot,RED,0,138662,819
kb7204,skyway,log,John BIaze,RED,223.873,,,aim,,,0,138785,820
kb7204,skyway,log,Wrecktum,RED,223.873,,,jaunt,!pos,,0,138808,821
kb7204,skyway,log,Kencian X,RED,224.702,,,heal other,Pot,RED,0,139246,822
kb7204,skyway,log,Los Bandidos,BLU,224.843,,,blazing bolt,Pot,RED,0,139356,823
kb7204,skyway,log,Novatix,RED,225.118,,,absorb pain,Pot,RED,0,139512,824
kb7204,skyway,log,Pot,RED,225.293,1192.0,,jaunt,!pos,,0,139626,825
kb7204,skyway,log,Relinquished,BLU,225.293,1829.7,,blazing bolt,Pot,RED,0,139631,826
kb7204,skyway,log,SoIstice,RED,225.941,,,raptor pack,,,0,140040,827
kb7204,skyway,log,Cruel Existence,RED,226.083,,,blaze,Razor Ice,BLU,0,140141,828
kb7204,skyway,log,BigMacSuperDeal,RED,226.341,,,dehydrate,Razor Ice,BLU,0,140294,829
kb7204,skyway,log,Razor Ice,BLU,226.394,1255.0,,,,RED,1,140325,830
kb7204,skyway,log,John BIaze,RED,226.394,,,blaze,Razor Ice,BLU,0,140325,831
kb7204,skyway,log,Python Blue,BLU,226.394,,,absorb pain,Razor Ice,BLU,0,140364,832
kb7204,skyway,log,Pot,RED,226.502,1587.0,,jaunt,!pos,BLU,0,140445,833
kb7204,skyway,log,Razor Ice,BLU,226.635,1494.0,,green,,,0,140504,834
kb7204,skyway,log,JC Pose,BLU,226.635,1606.0,,raptor pack,,,0,140509,835
kb7204,skyway,log,Razor Ice,BLU,227.05,,,jaunt,!pos,,0,140747,836
kb7204,skyway,log,Wrecktum,RED,227.493,1559.0,,blaze,Python Blue,BLU,0,141042,837
kb7204,skyway,log,John BIaze,RED,227.602,1592.0,,dominate,Razor Ice,BLU,0,141102,838
kb7204,skyway,log,Novatix,RED,227.602,1606.0,,jaunt,!pos,,0,141115,839
kb7204,skyway,log,Deadly Deadly Deadly,BLU,227.493,,,strangler,Pot,RED,0,141020,837
kb7204,skyway,log,Pot,RED,227.875,1378.0,,raptor pack,,,0,141275,840
kb7204,skyway,log,Cruel Existence,RED,228.06,1834.0,,ssj,Razor Ice,BLU,0,141403,841
kb7204,skyway,log,Wrecktum,RED,228.702,1606.0,,corrosive enzyme,Python Blue,BLU,0,141808,842
kb7204,skyway,log,Ravenfrost,BLU,228.845,1606.0,,mystic/flight,,,0,141907,843
kb7204,skyway,log,Kencian X,RED,228.845,,,mystic/flight,,,0,141912,844
kb7204,skyway,log,Pot,RED,229.669,1383.0,,raptor pack,,,0,142396,845
kb7204,skyway,log,Razor Ice,BLU,229.669,482.0,,green,,RED,0,142407,846
kb7204,skyway,log,Novatix,RED,229.669,,,heal other,Pot,RED,0,142423,847
kb7204,skyway,log,Razor Ice,BLU,229.812,991.0,,green,,,0,142528,848
kb7204,skyway,log,Razor Ice,BLU,229.946,,,green,,,0,142601,849
kb7204,skyway,log,Razor Ice,BLU,230.085,1212.0,,green,,,0,142710,850
kb7204,skyway,log,Relinquished,BLU,230.392,,,toxins,,,0,142914,851
kb7204,skyway,log,Python Blue,BLU,230.5,1191.0,,heal other,Razor Ice,BLU,0,143008,852
kb7204,skyway,log,Razor Ice,BLU,230.633,1203.0,,jaunt,!pos,,0,143085,853
kb7204,skyway,log,Ravenfrost,BLU,230.633,,,share pain,Razor Ice,BLU,0,143102,854
kb7204,skyway,log,Cruel Existence,RED,230.773,,,blazing bolt,Razor Ice,BLU,0,143213,855
kb7204,skyway,log,SoIstice,RED,230.906,,,blaze,Razor Ice,BLU,0,143283,856
kb7204,skyway,log,Wrecktum,RED,231.08,,,blazing bolt,Deadly Deadly Deadly,BLU,0,143412,857
kb7204,skyway,log,Los Bandidos,BLU,231.455,,,raptor pack,,,0,143649,858
kb7204,skyway,log,Kencian X,RED,231.455,,,mystic/flight,,,0,143660,859
kb7204,skyway,log,Relinquished,BLU,231.869,,,raptor pack,,,0,143931,860
kb7204,skyway,log,Novatix,RED,232.179,1493.0,,raptor pack,,,0,144148,861
kb7204,skyway,log,Los Bandidos,BLU,233.113,,,raptor pack,,,0,144718,862
kb7204,skyway,log,JC Pose,BLU,233.113,,,bib,John BIaze,RED,0,144730,863
kb7204,skyway,log,Ravenfrost,BLU,233.113,1606.0,,soothe,Razor Ice,BLU,0,144738,864
kb7204,skyway,log,Relinquished,BLU,233.532,,,blaze,John BIaze,RED,0,145017,865
kb7204,skyway,log,John BIaze,RED,233.532,1606.0,,,,,1,145017,866
kb7204,skyway,log,Kencian X,RED,233.532,,,mystic/flight,,,0,145024,867
kb7204,skyway,log,Deadly Deadly Deadly,BLU,233.813,1839.0,,ssj,Pot,RED,0,145188,868
kb7204,skyway,log,Razor Ice,BLU,233.939,1262.0,,jaunt,!pos,,0,145247,869
kb7204,skyway,log,Kencian X,RED,234.305,,,clear mind,Novatix,RED,0,145487,870
kb7204,skyway,log,Pot,RED,234.352,1304.0,,dominate,Python Blue,BLU,0,145516,871
kb7204,skyway,log,JC Pose,BLU,234.352,,,dominate,John BIaze,RED,0,145528,872
kb7204,skyway,log,Python Blue,BLU,234.495,1216.0,,,,,1,145626,873
kb7204,skyway,log,John BIaze,RED,234.495,,,blaze,Python Blue,BLU,0,145626,874
kb7204,skyway,log,Relinquished,BLU,234.768,,,shocking bolt,John BIaze,RED,0,145803,875
kb7204,skyway,log,Cruel Existence,RED,234.901,,,blaze,Python Blue,BLU,0,145878,876
kb7204,skyway,log,Novatix,RED,234.901,1606.0,,absorb pain,John BIaze,RED,0,145884,877
kb7204,skyway,log,Kencian X,RED,235.077,,,absorb pain,John BIaze,RED,0,146013,878
kb7204,skyway,log,John BIaze,RED,235.866,1266.0,,green,,,0,146512,879
kb7204,skyway,log,Los Bandidos,BLU,235.866,,,blaze,John BIaze,RED,0,146522,880
kb7204,skyway,log,BigMacSuperDeal,RED,235.983,,,dehydrate,Python Blue,BLU,0,146623,881
kb7204,skyway,log,John BIaze,RED,236.173,1606.0,,green,,,0,146723,882
kb7204,skyway,log,Pot,RED,236.414,1358.0,,blazing bolt,Python Blue,BLU,0,146913,883
kb7204,skyway,log,JC Pose,BLU,236.414,,,jaunt,!pos,,0,146925,884
kb7204,skyway,log,SoIstice,RED,236.414,,,dominate,Python Blue,BLU,0,146931,885
kb7204,skyway,log,Python Blue,BLU,236.69,147.0,,hibernate,,RED,0,147100,886
kb7204,skyway,log,Wrecktum,RED,236.831,,,blaze,Python Blue,BLU,0,147217,887
kb7204,skyway,log,Python Blue,BLU,236.973,0.0,1,,,RED,0,147311,888
kb7204,skyway,log,John BIaze,RED,237.381,1606.0,,green,,,0,147564,889
kb7204,skyway,log,Novatix,RED,237.381,1595.0,,heal other,John BIaze,RED,0,147586,890
kb7204,skyway,log,Los Bandidos,BLU,237.654,,,blazing bolt,John BIaze,RED,0,147749,891
kb7204,skyway,log,JC Pose,BLU,237.654,,,raptor pack,,,0,147758,892
kb7204,skyway,log,Pot,RED,238.349,1518.0,,phase shift,,,0,148157,893
kb7204,skyway,log,Deadly Deadly Deadly,BLU,238.491,,,bib,Pot,RED,0,148250,894
kb7204,skyway,log,Kencian X,RED,238.491,1606.0,,mystic/flight,,,0,148256,895
kb7204,skyway,log,Ravenfrost,BLU,238.763,,,mystic/flight,,,0,148412,896
kb7204,skyway,log,JC Pose,BLU,239.589,,,raptor pack,,,0,148916,897
kb7204,skyway,log,Kencian X,RED,239.864,,,mystic/flight,,,0,149090,898
kb7204,skyway,greens_log,Relinquished,BLU,240,,,,,,,,899,20
kb7204,skyway,hp_log,Relinquished,BLU,240,,,,,,,,899,501.3000000000002
kb7204,skyway,greens_log,Los Bandidos,BLU,240,,,,,,,,899,19
kb7204,skyway,hp_log,Los Bandidos,BLU,240,,,,,,,,899,1419.0
kb7204,skyway,greens_log,Razor Ice,BLU,240,,,,,,,,899,4
kb7204,skyway,hp_log,Razor Ice,BLU,240,,,,,,,,899,11572.0
kb7204,skyway,greens_log,JC Pose,BLU,240,,,,,,,,899,16
kb7204,skyway,hp_log,JC Pose,BLU,240,,,,,,,,899,6669.0
kb7204,skyway,greens_log,Vanishing Point,BLU,240,,,,,,,,899,18
kb7204,skyway,hp_log,Vanishing Point,BLU,240,,,,,,,,899,935.0
kb7204,skyway,greens_log,Deadly Deadly Deadly,BLU,240,,,,,,,,899,6
kb7204,skyway,hp_log,Deadly Deadly Deadly,BLU,240,,,,,,,,899,14266.0
kb7204,skyway,greens_log,Python Blue,BLU,240,,,,,,,,899,20
kb7204,skyway,hp_log,Python Blue,BLU,240,,,,,,,,899,2956.0
kb7204,skyway,greens_log,Ravenfrost,BLU,240,,,,,,,,899,20
kb7204,skyway,hp_log,Ravenfrost,BLU,240,,,,,,,,899,510.0
kb7204,skyway,greens_log,Pot,RED,240,,,,,,,,899,20
kb7204,skyway,hp_log,Pot,RED,240,,,,,,,,899,3805.0
kb7204,skyway,greens_log,Cruel Existence,RED,240,,,,,,,,899,16
kb7204,skyway,hp_log,Cruel Existence,RED,240,,,,,,,,899,1705.0
kb7204,skyway,greens_log,Kencian X,RED,240,,,,,,,,899,19
kb7204,skyway,hp_log,Kencian X,RED,240,,,,,,,,899,1611.0
kb7204,skyway,greens_log,Novatix,RED,240,,,,,,,,899,20
kb7204,skyway,hp_log,Novatix,RED,240,,,,,,,,899,691.0
kb7204,skyway,greens_log,SoIstice,RED,240,,,,,,,,899,18
kb7204,skyway,hp_log,SoIstice,RED,240,,,,,,,,899,965.0
kb7204,skyway,greens_log,John BIaze,RED,240,,,,,,,,899,16
kb7204,skyway,hp_log,John BIaze,RED,240,,,,,,,,899,3871.0
kb7204,skyway,greens_log,BigMacSuperDeal,RED,240,,,,,,,,899,19
kb7204,skyway,hp_log,BigMacSuperDeal,RED,240,,,,,,,,899,2484.0
kb7204,skyway,greens_log,Wrecktum,RED,240,,,,,,,,899,8
kb7204,skyway,hp_log,Wrecktum,RED,240,,,,,,,,899,5119.0
kb7204,skyway,score_log,,BLU,240,,1,,,,,,899,
kb7204,skyway,score_log,,RED,240,,10,,,,,,899,
kb7204,skyway,log,John BIaze,RED,240.173,1328.0,,regrowth,,,0,149263,899
kb7204,skyway,log,Los Bandidos,BLU,240.173,,,toxins,,,0,149274,900
kb7204,skyway,log,Cruel Existence,RED,240.173,,,strangler,Python Blue,BLU,0,149275,901
kb7204,skyway,log,Deadly Deadly Deadly,BLU,240.835,,,toxins,,,0,149669,901
kb7204,skyway,log,SoIstice,RED,241.385,,,aim,,,0,150020,902
